Id,BasePay
1908,130481.58
1909,138878.92
1910,125763
1911,105934.65
1912,123104.99
1913,105934.65
1914,154418.86
1915,105934.67
1916,123104.99
1917,140003.05
1918,140003.05
1919,140003.01
1920,140003.02
1921,123105.02
1922,125946.15
1923,125091.45
1924,154317.54
1925,140003.01
1926,130505.14
1927,112421.44
1928,77359.52
1929,124786.2
1930,106065.18
1931,105934.65
1932,105934.66
1933,115415.62
1934,112401.11
1935,105934.69
1936,140003.03
1937,105934.64
1938,117689
1939,122404.98
1940,148397.75
1941,154050.45
1942,112421.45
1943,131789
1944,153338.6
1945,153977.75
1946,105934.68
1947,138147.64
1948,126449.82
1949,130481.44
1950,153928.22
1951,105934.65
1952,121630.3
1953,105934.7
1954,112421.42
1955,130457.97
1956,140654.87
1957,105209.47
1958,127677.58
1959,122404.97
1960,128411.09
1961,132253.76
1962,130481.59
1963,152310.49
1964,139654.2
1965,100339.83
1966,143592.81
1967,88062.03
1968,112973.21
1969,130351
1970,122405
1971,105934.64
1972,105934.67
1973,130476.4
1974,148519.05
1975,130481.57
1976,110242.93
1977,153440.35
1978,145523.95
1979,126670.14
1980,126617.7
1981,153305.04
1982,130457.94
1983,99594.89
1984,122405
1985,153254.28
1986,123105
1987,112421.45
1988,153202.27
1989,153202.26
1990,153202.22
1991,123105
1992,105934.67
1993,130457.98
1994,111102.91
1995,131668.13
1996,153158.14
1997,130481.52
1998,88062
1999,105934.66
2000,130481.52
2001,149044.65
2002,151888.03
2003,130481.51
2004,153071.47
2005,153070.65
2006,153070.64
2007,153070.62
2008,153070.61
2009,153070.61
2010,153070.6
2011,153070.59
2012,153070.58
2013,153070.58
2014,153070.58
2015,153070.57
2016,153070.57
2017,153070.57
2018,153070.57
2019,153070.56
2020,153070.55
2021,153070.54
2022,153070.53
2023,153070.53
2024,153070.51
2025,153070.51
2026,153070.49
2027,153070.36
2028,123321
2029,117303.69
2030,150547.59
2031,125559.7
2032,149050.64
2033,138392.86
2034,153036.65
2035,153016.85
2036,152999.03
2037,130481.56
2038,54505.38
2039,81091.4
2040,105934.66
2041,112441.81
2042,105934.66
2043,152920.07
2044,130457.87
2045,152867.69
2046,152867.36
2047,152867.36
2048,152867.35
2049,152867.32
2050,152867.3
2051,152867.28
2052,152867.27
2053,130466.82
2054,142844
2055,142844
2056,130457.92
2057,101666.93
2058,56220
2059,152807.16
2060,126984
2061,115441.84
2062,112441.82
2063,131668.14
2064,112401.08
2065,86547.75
2066,117303.69
2067,98396.76
2068,149044.45
2069,130505.22
2070,140003.02
2071,130504.7
2072,142844
2073,152600.82
2074,105934.73
2075,39472
2076,130457.97
2077,130457.96
2078,139111.3
2079,135339.72
2080,105934.68
2081,121367.4
2082,122810.03
2083,123809.4
2084,131098.18
2085,78337.31
2086,112421.43
2087,145983.24
2088,125142.53
2089,123105.02
2090,130476.67
2091,150138.06
2092,152299.22
2093,130481.54
2094,134994.59
2095,150268.75
2096,123105.01
2097,123140.6
2098,136227.01
2099,105934.68
2100,123105.01
2101,152119.52
2102,152105.74
2103,130505.22
2104,126984
2105,83213.1
2106,130481.54
2107,130481.55
2108,130481.5
2109,132713.25
2110,151212.42
2111,135316.09
2112,103562.93
2113,105934.65
2114,147138.28
2115,130457.95
2116,122405.01
2117,121630.43
2118,147804.03
2119,130481.51
2120,129841.16
2121,140564
2122,138927.59
2123,130505.16
2124,123105
2125,110223.07
2126,130418.8
2127,130434.29
2128,130481.55
2129,105934.64
2130,130528.83
2131,130364.78
2132,135660.89
2133,105934.63
2134,130505.16
2135,128872.84
2136,151387.6
2137,130476.44
2138,127035.28
2139,151331.42
2140,130481.49
2141,151312.86
2142,149049.76
2143,105934.65
2144,130481.57
2145,136939.09
2146,130457.89
2147,128147.13
2148,105934.65
2149,130481.55
2150,130481.45
2151,117303.67
2152,112416.83
2153,127202.99
2154,105934.67
2155,122766.66
2156,126984
2157,77580.4
2158,105934.68
2159,130434.31
2160,149044.47
2161,138927.65
2162,104882.94
2163,138927.59
2164,149023.36
2165,110223.07
2166,123105.01
2167,109966.66
2168,105934.67
2169,150828.04
2170,150828.04
2171,123105
2172,130476.54
2173,86815.17
2174,130457.96
2175,130481.57
2176,107797.61
2177,144868.95
2178,149044.49
2179,110242.87
2180,140003.02
2181,103589.57
2182,112421.44
2183,86840.01
2184,138927.58
2185,148982
2186,117299.49
2187,138805.03
2188,130476.4
2189,150371.36
2190,123120
2191,105934.66
2192,133399
2193,105934.64
2194,130457.94
2195,105934.67
2196,105934.68
2197,77580.4
2198,105934.67
2199,147934.77
2200,99000
2201,112421.42
2202,88062
2203,105934.65
2204,122405
2205,95881.8
2206,121568.95
2207,149994
2208,145723.23
2209,122404.99
2210,128147.23
2211,123436.02
2212,77656.99
2213,105934.65
2214,149632.01
2215,108643.07
2216,97808.32
2217,129512.83
2218,130457.93
2219,112421.45
2220,112380.37
2221,149975.8
2222,119703.78
2223,105934.65
2224,106065.2
2225,130481.57
2226,149896.61
2227,130457.37
2228,126968.04
2229,105934.65
2230,130481.56
2231,123105.01
2232,90429.98
2233,128147.07
2234,105934.63
2235,99398.92
2236,112421.45
2237,147093.6
2238,142837.02
2239,112416.81
2240,110001.08
2241,111910.2
2242,130481.22
2243,145626
2244,105934.64
2245,126984
2246,121160.22
2247,130481.53
2248,106441.65
2249,105934.64
2250,123105.02
2251,105934.68
2252,121150.62
2253,130466.6
2254,77500.48
2255,147927.64
2256,130481.59
2257,129945.55
2258,84113.6
2259,104648.99
2260,74628.31
2261,106065.19
2262,96254.41
2263,103219.63
2264,122756.9
2265,148481.09
2266,122832.6
2267,126871.68
2268,135077.63
2269,140003.82
2270,135910.08
2271,149252
2272,112401.07
2273,146539.39
2274,123105.02
2275,103700.69
2276,149222.39
2277,149200.07
2278,147080.99
2279,112421.42
2280,126968.12
2281,127677.53
2282,103479.61
2283,140003.03
2284,126984
2285,88062
2286,117137.39
2287,94659.35
2288,110359.28
2289,105934.66
2290,149004.22
2291,140003.09
2292,128147.1
2293,130457.99
2294,105934.64
2295,113175
2296,124542
2297,130481.55
2298,147602.16
2299,148887.64
2300,148887.37
2301,106046.06
2302,148839.59
2303,105934.65
2304,130481.57
2305,148818.46
2306,122218.48
2307,148811.35
2308,141720.27
2309,148803.94
2310,110309.03
2311,90094.2
2312,105934.7
2313,138927.61
2314,105934.66
2315,112421.45
2316,130457.97
2317,148714.51
2318,67040.52
2319,124210.5
2320,122587.69
2321,148418.57
2322,130481.25
2323,109770.98
2324,86506.01
2325,105934.67
2326,123824.99
2327,112421.45
2328,105783.48
2329,130528.81
2330,141500.3
2331,105934.72
2332,128124
2333,105934.67
2334,138927.62
2335,105934.67
2336,77580.4
2337,112401.07
2338,110638.67
2339,105934.65
2340,130481.32
2341,105934.67
2342,102254.11
2343,126984
2344,130457.76
2345,148326.94
2346,142281.93
2347,105934.68
2348,123105.01
2349,105934.7
2350,131711.91
2351,117303.69
2352,105934.66
2353,123218.19
2354,112421.45
2355,110638.66
2356,123105.01
2357,112421.44
2358,122404.96
2359,86840.08
2360,139935.55
2361,110242.87
2362,130481.55
2363,118778
2364,130481.31
2365,147962.84
2366,106967.67
2367,130528.82
2368,99000
2369,147093.6
2370,130505.21
2371,122274.6
2372,130481.58
2373,105934.66
2374,122100
2375,130476.4
2376,112401.05
2377,130505.21
2378,116897.41
2379,127256.06
2380,115966.59
2381,123105.01
2382,105934.68
2383,130055.98
2384,130434.32
2385,112421.46
2386,101998.51
2387,115946.24
2388,128123.96
2389,142720.31
2390,105934.67
2391,105204.25
2392,125457.75
2393,106065.2
2394,147603.91
2395,122405.01
2396,119047.52
2397,130457.94
2398,140571.73
2399,77580.4
2400,126495.6
2401,123012.99
2402,129964.51
2403,112416.8
2404,130505.15
2405,112400.88
2406,138204.53
2407,146890.93
2408,123120.01
2409,130457.94
2410,147490.4
2411,126470.97
2412,130481.59
2413,105934.66
2414,122740.84
2415,105934.66
2416,126984
2417,144906.79
2418,147410.92
2419,130505.22
2420,147302.21
2421,76266.41
2422,130476.39
2423,105934.66
2424,136869.6
2425,130457.93
2426,112421.43
2427,147033.05
2428,140003.02
2429,123836.73
2430,76403.23
2431,130466.59
2432,63921.6
2433,119496
2434,147186.3
2435,130481.46
2436,137551.6
2437,130457.45
2438,147167.58
2439,115839.94
2440,130457.97
2441,105934.66
2442,105465.45
2443,89815.81
2444,126984
2445,105934.67
2446,130447.34
2447,130481.57
2448,105934.66
2449,130481.59
2450,147093.63
2451,147093.62
2452,77580.4
2453,105934.65
2454,105934.64
2455,121087.39
2456,137045.23
2457,114711.37
2458,126623.2
2459,110309.04
2460,133332.01
2461,146199.44
2462,147006.22
2463,112441.8
2464,130481.55
2465,146035.04
2466,145767.03
2467,100865.61
2468,145765.17
2469,112369.95
2470,130481.55
2471,86840.01
2472,115295.02
2473,144512.87
2474,130457.76
2475,111657.13
2476,134789.52
2477,113737.93
2478,127253.61
2479,130481.56
2480,130481.54
2481,116119.99
2482,130505.12
2483,130481.55
2484,130481.52
2485,123105
2486,105934.71
2487,117262.92
2488,145900.03
2489,62633.5
2490,112421.44
2491,117262.8
2492,112401.07
2493,126984
2494,146726.01
2495,146718.76
2496,105934.64
2497,72074.84
2498,123105.02
2499,105934.69
2500,130457.88
2501,130457.86
2502,123900.97
2503,130457.98
2504,116370.41
2505,130481.59
2506,130481.53
2507,123105.03
2508,122001.8
2509,128147.12
2510,112113.8
2511,121495.39
2512,137885.36
2513,88062
2514,130481.57
2515,122405
2516,105934.67
2517,96253.06
2518,142281.94
2519,105934.65
2520,146325.9
2521,117303.69
2522,121265.36
2523,133399
2524,86840.04
2525,112421.43
2526,120659.23
2527,130505.15
2528,123105.01
2529,144797.91
2530,117283.27
2531,96252.02
2532,130457.91
2533,110911.08
2534,146199.24
2535,123105.04
2536,126984
2537,105934.66
2538,123105.02
2539,112401.08
2540,103593.45
2541,86840
2542,122405
2543,130481.55
2544,117459.01
2545,105933.51
2546,112175.45
2547,144500.4
2548,145950.99
2549,145949.01
2550,130457.81
2551,130481.57
2552,145199.04
2553,110328.94
2554,118335.74
2555,130457.92
2556,102050
2557,130457.91
2558,105423.63
2559,140078.01
2560,130457.94
2561,105934.66
2562,106065.2
2563,130434.28
2564,112421.44
2565,141607.01
2566,113406.48
2567,130457.86
2568,102338.1
2569,140003.02
2570,109157.15
2571,145666.97
2572,130481.41
2573,143824.24
2574,110262.75
2575,131098.24
2576,105934.68
2577,130481.56
2578,86166.99
2579,130457.91
2580,102423.47
2581,103467.62
2582,126968.17
2583,133449.79
2584,106046.07
2585,105934.69
2586,77580.4
2587,105934.65
2588,101029.55
2589,105934.66
2590,130505.21
2591,105934.66
2592,105934.69
2593,74244.22
2594,103335.19
2595,130481.26
2596,117303.67
2597,130481.48
2598,123240
2599,135785
2600,145282.08
2601,105813.29
2602,129841.14
2603,77580.4
2604,137293.08
2605,69076
2606,90094.2
2607,130481.56
2608,142745.56
2609,112725.02
2610,105934.66
2611,109406.02
2612,128147.16
2613,105995.9
2614,145071.8
2615,130481.56
2616,105934.68
2617,130481.44
2618,141601.62
2619,69219.38
2620,105934.68
2621,105934.67
2622,130481.58
2623,80026
2624,144970.34
2625,112401.06
2626,144942.14
2627,139267.01
2628,123105.01
2629,117427.8
2630,130457.95
2631,140003.02
2632,144906.98
2633,124877.79
2634,130505.18
2635,125030.4
2636,127203.03
2637,122405
2638,130505.12
2639,122405.01
2640,130504.98
2641,123105.03
2642,137880.68
2643,105934.67
2644,115423.7
2645,77569
2646,102033.62
2647,144718.91
2648,66826.78
2649,117198.01
2650,144674.91
2651,126984
2652,105934.69
2653,127203
2654,105289.85
2655,105934.67
2656,122404.99
2657,112421.44
2658,144584.52
2659,131313.91
2660,111317.94
2661,118888.16
2662,67544.7
2663,130481.51
2664,130457.89
2665,130481.59
2666,100635.47
2667,130457.96
2668,124752.34
2669,128142.09
2670,138563.65
2671,126984
2672,141161.24
2673,56220
2674,135427
2675,105934.65
2676,109966.66
2677,130528.82
2678,82306.22
2679,123240
2680,99014.4
2681,142544.81
2682,129067.07
2683,106838
2684,112401.08
2685,127886.03
2686,122405
2687,111910.2
2688,96336.03
2689,112421.46
2690,105934.71
2691,111648.24
2692,140078
2693,142544.81
2694,117450.79
2695,110203.2
2696,112421.45
2697,119496
2698,121629.47
2699,140003.01
2700,142623.97
2701,143133.64
2702,130457.92
2703,77580.39
2704,130455.59
2705,88049.31
2706,144009.53
2707,144008.98
2708,130481.51
2709,122404.99
2710,118525.68
2711,123105.02
2712,99014.4
2713,143920.92
2714,112401.09
2715,123105
2716,133399
2717,105934.69
2718,133399.12
2719,143867.02
2720,143859.26
2721,110223.04
2722,123105.02
2723,123105.01
2724,128123.96
2725,105934.66
2726,123815.12
2727,119496
2728,77569
2729,122404.99
2730,86840.01
2731,121878.36
2732,123104.99
2733,110242.92
2734,111880.17
2735,126984
2736,105465.02
2737,116458.98
2738,105934.66
2739,130457.95
2740,143435.52
2741,112421.35
2742,88062.02
2743,140003.04
2744,117283.12
2745,126953.48
2746,83046.19
2747,138655.76
2748,123240
2749,130505.16
2750,124587.04
2751,130457.94
2752,105934.67
2753,130457.91
2754,123105.01
2755,97668.76
2756,119496
2757,123104.99
2758,112416.8
2759,143526.11
2760,143516.15
2761,110930.84
2762,143220.59
2763,123104.99
2764,140078
2765,115125.14
2766,126968.13
2767,102538.23
2768,126984
2769,105934.64
2770,105934.67
2771,126984
2772,124984.61
2773,120886.04
2774,110242.94
2775,105934.64
2776,105118.95
2777,112421.46
2778,143278.49
2779,112401.05
2780,117605.6
2781,130457.96
2782,130457.91
2783,130457.94
2784,112401.07
2785,106441.63
2786,143191.28
2787,112401.07
2788,142544.8
2789,142544.8
2790,143138.38
2791,130481.54
2792,130457.82
2793,139017.57
2794,128123.98
2795,112401.07
2796,127222.76
2797,130457.96
2798,130505.11
2799,142647.17
2800,142965.76
2801,73534.02
2802,105934.66
2803,130457.81
2804,105934.67
2805,123013
2806,105934.67
2807,123818.91
2808,112417.35
2809,88062
2810,123926.37
2811,100009
2812,105934.68
2813,142850.5
2814,142843.02
2815,142843
2816,142843
2817,142720.24
2818,142720.24
2819,105001.26
2820,110262.8
2821,118691.81
2822,141874.71
2823,130457.91
2824,130481.44
2825,142720.44
2826,142720.36
2827,142720.29
2828,142720.28
2829,142720.25
2830,142720.25
2831,142720.25
2832,142720.25
2833,142720.24
2834,142720.24
2835,142720.24
2836,142720.24
2837,142720.24
2838,142720.24
2839,142720.24
2840,142720.24
2841,142720.24
2842,142720.24
2843,142720.24
2844,142720.24
2845,142720.24
2846,142720.24
2847,142720.24
2848,142720.24
2849,142720.24
2850,142720.24
2851,142720.24
2852,142720.24
2853,142720.24
2854,91858
2855,94478.4
2856,105934.67
2857,112401.06
2858,105934.63
2859,142597.49
2860,142594.04
2861,142267.04
2862,105934.67
2863,142564.83
2864,130457.89
2865,105934.63
2866,142493.91
2867,130457.94
2868,103427.89
2869,127203.01
2870,128147.12
2871,142478.4
2872,142477
2873,140003.42
2874,140003.23
2875,140003.07
2876,140003.01
2877,140002.74
2878,112380.71
2879,110203.18
2880,126984
2881,123105.01
2882,138854.69
2883,115946.23
2884,135602.65
2885,33822.02
2886,126968.06
2887,101233.6
2888,105934.65
2889,130457.96
2890,101641.8
2891,108582.58
2892,129200.5
2893,139497.64
2894,122804.7
2895,130457.94
2896,130368.22
2897,0
2898,132242.5
2899,120305.71
2900,130457.9
2901,101977.37
2902,130481.51
2903,122404.99
2904,130505.15
2905,101568.32
2906,137759
2907,123170.05
2908,130505.21
2909,130457.91
2910,95442
2911,125386.06
2912,126007.19
2913,112421.43
2914,141579.52
2915,123120
2916,105934.65
2917,141649.2
2918,128147.1
2919,103081.05
2920,130476.4
2921,105934.63
2922,112401.02
2923,123105.03
2924,129208.95
2925,125880.38
2926,128123.96
2927,141525.6
2928,106322.52
2929,105934.66
2930,130481.57
2931,141728.96
2932,141725.89
2933,111674.67
2934,99961
2935,105407.45
2936,105871.74
2937,105934.63
2938,130457.96
2939,122312.25
2940,105021.59
2941,130481.08
2942,130481.53
2943,105466.2
2944,108945.95
2945,141511.27
2946,130457.84
2947,122766
2948,140624.06
2949,133430.77
2950,110223.07
2951,121628.02
2952,106106
2953,129405.28
2954,130457.82
2955,106065.2
2956,130457.91
2957,122285.62
2958,117324.03
2959,105934.67
2960,130481.28
