Date,Open,High,Low,Close,Volume
2018-05-08,20421.88,20606.47,20421.88,20594.72
2018-05-09,20594.72,20681.95,20555.91,20681.95
2018-05-10,20681.95,20747.22,20653.46,20699.41
2018-05-11,20699.41,20816.86,20699.41,20785.56
2018-05-14,20785.56,20834.07,20734.18,20800.95
2018-05-15,20800.95,20861.93,20767.32,20784.92
2018-05-16,20784.92,20859.8,20772.17,20828.79
2018-05-17,20828.79,21042.29,20778.45,21019.44
2018-05-18,21019.44,21054.58,20922.44,20989.77
2018-05-21,20989.77,21150.84,20989.77,21137.66
2018-05-22,21137.66,21243.14,21136.54,21191.44
2018-05-23,21191.44,21191.44,20995.21,21004.9
2018-05-24,21004.41,21089.26,20989.49,20989.49
2018-05-25,20989.49,21134.03,20989.49,21110.53
2018-05-29,21110.53,21110.53,20746.76,20746.76
2018-05-30,20746.76,20825.4,20706.12,20822.67
2018-05-31,20822.67,20947.35,20803.97,20846.26
2018-06-01,20846.26,21038.95,20846.26,20984.92
2018-06-04,20984.92,21111.42,20984.92,21110.6
2018-06-05,21110.6,21134.05,21051.86,21051.86
2018-06-06,21051.86,21171.79,21051.86,21171.4
2018-06-07,21171.4,21278.51,21148.02,21154.71
2018-06-08,21154.71,21192.18,21027.73,21160.54
2018-06-11,21160.54,21338.86,21159.81,21318.77
2018-06-12,21318.77,21371.54,21223.96,21241.64
2018-06-13,21241.64,21307.65,21212.98,21232.87
2018-06-14,21232.87,21353.06,21072.57,21324.02
2018-06-15,21324.02,21324.02,21005.52,21005.52
2018-06-18,21005.52,21022.9,20925.52,20999.6
2018-06-19,20999.6,20999.6,20761.47,20835.78
2018-06-20,20835.78,21027.78,20835.78,20926.38
2018-06-21,20937.86,20993.67,20717.24,20729.05
2018-06-22,20729.05,21009.89,20729.05,21009.89
2018-06-25,21009.89,21009.89,20768.28,20774.42
2018-06-26,20774.42,20875.61,20731.31,20757.21
2018-06-27,20757.21,20862.22,20624.44,20844.14
2018-06-28,20844.14,20844.14,20591.35,20684.16
2018-06-29,20684.16,20860.55,20684.16,20830.97
2018-07-02,20830.97,20830.97,20554.69,20605.86
2018-07-03,20605.86,20710.82,20605.75,20665.22
2018-07-04,20642.81,20652.51,20584.25,20652.51
2018-07-05,20652.56,20705.86,20566.98,20621.09
2018-07-06,20624.89,20681.45,20567.35,20618.34
2018-07-09,20643.18,20842.4,20643.18,20821.16
2018-07-10,20821.36,20883.18,20805.4,20851.56
2018-07-11,20809.98,20809.98,20576.15,20642.27
2018-07-12,20644.35,20798.23,20614.9,20779.77
2018-07-13,20808.54,20943.11,20808.54,20813.12
2018-07-16,20815.25,20935.04,20800.55,20800.55
2018-07-17,20802.09,20903.53,20786.53,20871.27
2018-07-18,20882.79,21028.33,20882.79,20984.2
2018-07-19,20978.9,20984.66,20864.73,20907.16
2018-07-20,20876.78,20944.56,20790.81,20925.68
2018-07-23,20914.51,20914.51,20759.94,20770.38
2018-07-24,20771.27,20929.04,20767.28,20852.87
2018-07-25,20861.08,20877.78,20715.29,20753.6
2018-07-26,20756.09,20795.93,20704.65,20768.61
2018-07-27,20756.48,20868.94,20752.18,20868.94
2018-07-30,20851.99,20923.45,20798.38,20878.25
2018-07-31,20883.26,20939.82,20832.78,20877.87
2018-08-01,20836.83,20854.12,20719.4,20801.47
2018-08-02,20796,20796,20548.97,20548.97
2018-08-03,20581.52,20698.49,20556.73,20635.33
2018-08-06,20659.18,20698.42,20620.68,20639.38
2018-08-07,20650.65,20727.58,20632.55,20675.64
2018-08-08,20707.3,20774.07,20652.32,20770.64
2018-08-09,20780.1,20827.53,20729.88,20806.21
2018-08-10,20805.55,20805.55,20635.64,20667.45
2018-08-13,20634.8,20634.8,20533.06,20575.11
2018-08-14,20599.5,20682.1,20509.76,20509.76
2018-08-15,20521.8,20579.39,20283.42,20320.35
2018-08-16,20327.31,20495.84,20327.31,20462.26
2018-08-17,20440.62,20473.09,20368.37,20444.36
2018-08-20,20447.36,20636.69,20447.36,20531.15
2018-08-21,20527.54,20661.09,20510.09,20642.86
2018-08-22,20628.83,20698.37,20603.78,20642.5
2018-08-23,20626.92,20715.62,20626.92,20665.47
2018-08-24,20662.03,20702.3,20645.97,20691.41
2018-08-28,20733.36,20894.53,20733.36,20849.24
2018-08-29,20848.12,20883.8,20712.94,20736.88
2018-08-30,20736.61,20739.87,20605.47,20691.75
2018-08-31,20691.19,20769.9,20647.18,20689
2018-09-03,20689,20734.57,20657.29,20695.85
2018-09-04,20708.13,20783.91,20522.5,20548.61
2018-09-05,20550.56,20550.56,20335.34,20388.47
2018-09-06,20382.43,20388.47,20246.07,20283.49
2018-09-07,20288.15,20296.69,20050.94,20209.61
2018-09-10,20210.11,20259.83,20180.91,20259.83
2018-09-11,20269.46,20269.46,20142.82,20226.42
2018-09-12,20227.92,20389.55,20227.92,20380.53
2018-09-13,20375.62,20380.74,20219.08,20243.61
2018-09-14,20259.72,20381.84,20259.72,20375.87
2018-09-17,20372.09,20392.57,20310.08,20374.39
2018-09-18,20377.13,20483.39,20371.17,20458.27
2018-09-19,20479.68,20533.81,20479.68,20500.45
2018-09-20,20526.67,20551.26,20493.85,20551.26
2018-09-21,20562.75,20648.53,20561.68,20590.36
2018-09-24,20576.56,20605.77,20486.97,20488.07
2018-09-25,20494.19,20558.63,20454.22,20461.06
2018-09-26,20460.95,20473.03,20414.48,20436.48
2018-09-27,20441.34,20453.98,20335.78,20374.21
2018-09-28,20373.32,20390.63,20281.41,20307.04
2018-10-01,20316.15,20475.13,20312.5,20401.21
2018-10-02,20400.5,20400.5,20257.46,20264.86
2018-10-03,20276.62,20351.16,20276.62,20300
2018-10-04,20300,20300,20084.44,20088.7
2018-10-05,20100.66,20112.29,19903.3,19918.03
2018-10-08,19906.25,19917.49,19646.08,19646.08
2018-10-09,19645.99,19714.29,19474.21,19549.6
2018-10-10,19560.36,19563.12,19239.16,19239.16
2018-10-11,19187.25,19187.25,18827.75,18827.75
2018-10-12,18909.75,19110.56,18909.75,18973.45
2018-10-15,18961.28,18961.28,18759.56,18803.45
2018-10-16,18819.6,19149.87,18819.6,19149.87
2018-10-17,19167.3,19207.81,18950.19,19013.97
2018-10-18,19016.63,19082.72,18961.35,18961.35
2018-10-19,18957.42,18957.42,18778.24,18795.75
2018-10-22,18792.15,18929.86,18751.73,18758.22
2018-10-23,18753.16,18753.16,18316.59,18352.12
2018-10-24,18408.39,18617.97,18386.48,18406.48
2018-10-25,18354.95,18541.07,18206.74,18531.53
2018-10-26,18488.08,18488.08,18263.63,18352.9
2018-10-29,18355.91,18796.17,18355.91,18566.82
2018-10-30,18589.54,18711.12,18514.83,18667.73
2018-10-31,18681.44,18991.11,18681.44,18917.68
2018-11-01,18899.6,19233.6,18869.13,19171.93
2018-11-02,19348.31,19495.04,19311.84,19325.73
2018-11-05,19305.13,19305.13,19050.71,19063.71
2018-11-06,19079.35,19136.33,19026.02,19043.65
2018-11-07,19047.64,19217.63,19046.52,19147.22
2018-11-08,19151.6,19320.43,19151.6,19257.08
2018-11-09,19230.4,19230.4,19088.53,19106.61
2018-11-12,19211.39,19254.11,18811.58,18811.58
2018-11-13,18823.4,18998.1,18823.4,18985.73
2018-11-14,18983.29,19085.38,18859.98,18910.14
2018-11-15,18923.47,19046.97,18497.34,18662.21
2018-11-16,18665.79,18822.68,18559.87,18589.09
2018-11-19,18587.68,18748.55,18525.15,18540.09
2018-11-20,18535.42,18602.51,18300.5,18366.36
2018-11-21,18381.58,18584.94,18317.72,18584.94
2018-11-22,18570.77,18588.35,18409.48,18530
2018-11-23,18530,18577.64,18455.14,18533.01
2018-11-26,18532.68,18759.65,18532.68,18719.12
2018-11-27,18717.78,18752.96,18610.3,18660.89
2018-11-28,18673.46,18735.15,18606.12,18639.73
2018-11-29,18634.95,18754.04,18609.03,18609.03
2018-11-30,18609,18629,18458.7,18480.8
2018-12-03,18480.83,18774.23,18480.83,18563.85
2018-12-04,18557.79,18574.07,18329.64,18329.64
2018-12-05,18293.54,18385.08,18088.8,18271.1
2018-12-06,18240.75,18240.75,17716.18,17753.31
2018-12-07,17753.54,18006.72,17753.54,17844.11
2018-12-10,17833.08,17833.08,17492.31,17492.31
2018-12-11,17524.52,17795.43,17486.02,17653.26
2018-12-12,17674.92,17993.64,17637.77,17988.97
2018-12-13,18023.79,18036.18,17818.56,17818.56
2018-12-14,17761.14,17761.14,17592.83,17666.91
2018-12-17,17673.96,17673.96,17416.92,17416.96
2018-12-18,17417.69,17596.06,17309.35,17495.04
2018-12-19,17492.03,17652.59,17428.05,17604.5
2018-12-20,17487.9,17596.33,17245.94,17446.94
2018-12-21,17434.1,17466.99,17355.59,17442.98
2018-12-24,17416.39,17416.39,17312.18,17312.18
2018-12-27,17320.79,17454.84,17054.91,17090.47
2018-12-28,17137.73,17465.05,17137.73,17465.05
2018-12-31,17466.26,17562.94,17466.26,17502.05
2019-01-02,17494.28,17586.7,17250.13,17586.7
2019-01-03,17585.59,17586.01,17437.7,17438.91
2019-01-04,17464.4,17795.88,17464.4,17795.88
2019-01-07,17828.36,17976.15,17828.36,17976.15
2019-01-08,17975.37,18283.23,17975.37,18175.79
2019-01-09,18178.75,18433.22,18178.75,18413.71
2019-01-10,18413.81,18452.11,18354.33,18435.62
2019-01-11,18468.94,18554.37,18458.59,18542.31
2019-01-14,18529.82,18529.82,18314.91,18417.58
2019-01-15,18429.16,18465.34,18356.45,18429.77
2019-01-16,18447.93,18503.07,18422.74,18486.73
2019-01-17,18463.6,18537.32,18402.38,18537.32
2019-01-18,18546.05,18771.16,18546.05,18764.47
2019-01-21,18754.74,18784.1,18720.46,18762.83
2019-01-22,18759.17,18807.67,18631.07,18681.59
2019-01-23,18680.99,18680.99,18558.36,18582.86
2019-01-24,18583.17,18653.28,18564.08,18627.63
2019-01-25,18623.6,18690.13,18621.34,18643.58
2019-01-28,18634.17,18676.69,18534.68,18534.68
2019-01-29,18523.4,18745.96,18510.84,18702.61
2019-01-30,18706.95,18828.28,18675.21,18827.97
2019-01-31,18818.02,18947.44,18685.23,18711.75
2019-02-01,18727.21,18817.45,18665.17,18811.37
2019-02-04,18804.82,18864.61,18796,18848.81
2019-02-05,18866.27,18996.02,18861.65,18996.02
2019-02-06,18985.21,19088.22,18926.42,19073.41
2019-02-07,19072.77,19072.77,18799.26,18799.26
2019-02-08,18780.63,18801.1,18652.88,18652.88
2019-02-11,18661.11,18846.08,18661.11,18831.78
2019-02-12,18844,18895.28,18789,18824.78
2019-02-13,18823.5,18993.68,18810.29,18972.62
2019-02-14,18962.25,19021.28,18856.9,18898.2
2019-02-15,18908.79,19030.45,18866.17,18987.23
2019-02-18,18985.56,19146.46,18949.1,19127.28
2019-02-19,19123.16,19123.16,19016.51,19068.89
2019-02-20,19053.17,19202.03,19034.52,19202.03
2019-02-21,19202.61,19252.98,19168.55,19236.88
2019-02-22,19237.43,19322.68,19237.43,19269.59
2019-02-25,19269.06,19272.73,19158.83,19246.98
2019-02-26,19222.58,19327.35,19149.87,19270.68
2019-02-27,19248.18,19248.18,19116.5,19153.75
2019-02-28,19139.93,19201.41,19040.24,19181.35
2019-03-01,19213.79,19399.65,19213.79,19399.65
2019-03-04,19424.07,19476.74,19387.18,19411.43
2019-03-05,19396.26,19447.29,19376.3,19443.14
2019-03-06,19445.18,19452.45,19357.17,19359.31
2019-03-07,19354.1,19354.1,19136.8,19183.82
2019-03-08,19180.26,19180.26,18984.46,19047.67
2019-03-11,19063.01,19136.69,19033.05,19093.06
2019-03-12,19096.35,19232.4,19096.35,19143.96
2019-03-13,19112.69,19181.56,19090.36,19180.09
2019-03-14,19176.31,19344.54,19149.3,19283.06
2019-03-15,19304.31,19495.58,19304.31,19491.03
2019-03-18,19491.03,19558.34,19397.96,19486.7
2019-03-19,19485.06,19556.81,19456.82,19551.29
2019-03-20,19555.96,19560.1,19380.45,19388.98
2019-03-21,19389.67,19389.67,19217.72,19347.58
2019-03-22,19359.97,19413.09,18976.3,18998.46
2019-03-25,18993.27,18993.27,18775.78,18799.56
2019-03-26,18796.53,18955.51,18778.73,18896.24
2019-03-27,18904.61,19010.87,18849.01,18893.74
2019-03-28,18881.42,18988.51,18860.6,18908.59
2019-03-29,18935.95,19117.61,18919.27,19117.49
2019-04-01,19117.91,19246.66,19117.91,19238.76
2019-04-02,19268.92,19329.27,19218.8,19329.27
2019-04-03,19328.62,19563.44,19328.62,19563.44
2019-04-04,19553.02,19553.02,19453.59,19507.33
2019-04-05,19509.71,19551.55,19467.9,19538.3
2019-04-08,19542.39,19548.65,19483.24,19517.21
